date,title,review,rating
2024-10-30 18:37:54,EXCELLENT work by chatGPT,I recommend all to use it,5
2024-10-18 15:35:41,Best Platform to learn.,Chat GPT is a best platform to enhance my English writing skills.,5
2024-09-12 12:46:44,Download it,It is very helpful,5
2024-10-09 05:36:56,App crashing,Crashing constantly. Not opening up.,2
2024-10-04 19:32:15,Bugs fixed?,The app is not even opening,2
2024-08-16 17:04:49,Just love it,Very much useful app,5
2024-05-14 22:33:37,It is excellent guide and immense help,"Great information 
Very impressive",5
2024-06-04 07:51:28,Useless,It’s not working in my iPhone 15 pro max. I signed out and now I can’t sign in. Showing some server error!,2
2024-05-26 04:04:02,The worst AI app ever,"It can’t even intrpret what user is saying and OpenAI is training on larger and larger training data making it more worthless piece of AI I have ever seen.

It hallucinate on even simple english. 
And they are aiming for consciousness 😂",1
2023-12-26 20:20:30,Its the highest ability off  human,Nice,5
2023-12-13 12:33:23,Super experience,This is wonderful,5
2023-10-16 11:46:12,Best,The best homework solver ever. I dont need to google anymore,5
2023-10-02 14:42:44,A brainy pocket assistant .,The best app one can have . So useful and so motivating..,5
2023-10-02 10:53:58,Great app,"This app is helping me a lot.
Thank OpenAI to launch ChatGPT on iOS 
Thank you",5
2023-09-21 14:53:41,My rating,Very kind and nice drafting,5
2023-07-29 09:34:08,Review,"The best app , Very assistive, very helpful, smart way to work",5
2023-08-31 14:50:47,BAD APP. Do NOT use,"I give this ZERO star. It does not respond, answers are not answered on time. It is waste of time. Best is google search or for iphone use safari or wiki. Bad experience. Also it gives very BIAS answers",1
2024-11-05 05:24:20,Useful one,Amazing app … very useful,5
2024-10-11 08:27:23,very good,Nice one 10/10 smashed it,5
2024-09-23 17:25:09,The Greatest App of All Time.,Speaks for itself. Literally.,5
2024-09-23 15:45:20,Great,Just outstanding,5
2024-09-20 14:54:45,My personal experience,"I really love this App . 
I Love this App",5
2024-07-19 17:07:28,Wonderful n magic,Great greatest friend n philosopher,5
2024-09-20 10:46:29,Getting stuck,"Someone please read this and act , its getting stuck on every response. Fix it",1
2024-06-13 14:45:04,Hi,The ChatGPT it’s very good that I did never see any where it’s very good.,5
2024-05-19 05:33:32,Helpful,Helped me to complete my graduation 🥹🫶,5
2024-02-03 05:07:46,Good app,It’s a wonderful app for students,5
2024-01-08 19:23:33,To good!,If you need a friend chat gpt is here for you!,5
2023-12-23 18:05:31,Good quick response,Very good app ChatGPT help me in my life,5
2023-11-25 05:27:02,Surpasses all expectations,Keep it up!,5
2023-11-01 15:17:05,Easy life,Made our lovely de very comfortable,5
2023-10-26 15:48:56,Blessing,Made my life easy,5
2023-09-19 21:41:13,Missing features,Cannot edit chats or regenerate like on desktop.,2
2023-09-08 19:35:38,Amazing app.,"Quick and intelligent assistant, very useful.",5
2023-08-12 14:07:25,OP,TiLl now it’s working good on my ipad and iphone aswell,5
2023-05-26 08:14:40,Great,Been waiting for this for ages. Love the haptic feedback.,5
2024-09-19 15:00:17,Love you,Best app life changing apps,5
2024-07-11 13:16:40,Incredible app,"Dear sir 

             This is really incredible app

        Thanks lot",5
2024-05-14 13:55:17,Excellent Reference,Excellent Reference with Fast response,5
2024-03-06 19:31:34,It is very useful for the human,It is very use full for human,5
2024-02-06 09:37:42,Good review and need for better development,Iam so much happy with the ChatGPT APPS^^,5
2024-01-21 18:26:27,ChatGPT is amazing,I really loved chatGPT that is very helpful for me I really thankful and appreciate it.,5
2023-11-27 17:40:53,Good But Some Bug issues,Good Work,5
2023-11-01 10:38:53,Review,Chat GPT is wonderful and truly helpful in a very  constructive manner,5
2023-09-24 00:00:16,Poems,The poems written are well thought of and touching and meaningful,5
2023-09-13 08:33:38,Greatful,This app is amazing and it built up my confidence.,5
2024-10-30 06:07:08,Fantastic,Really it’s a gift for me,5
2023-07-31 18:07:34,Chat gpt,Chat gpt on mobile hangs repeatedly.. it really very harsh when we are reading something important or browsing through it.. it suddenly stops…please rectify it,1
2024-11-05 10:06:48,Perfect for any assignment,I got an A+ on my assignment because of this app,4
2024-10-15 12:28:56,Nice app really giod helps mein studying coz of this app i got 58/60,"in social science

:)",5
2024-09-21 17:07:19,Everyone must have this APP 🏆,"This app deserves ⭐️⭐️⭐️⭐️⭐️
1- has solutions for your every questions
2- helps you with any streams of studies 
3- one of the best translator with clear voice

MUST DOWNLOAD 😄👍🏻",5
2024-08-27 14:18:33,Very usefull,It helped me with my presentetion it gave me usefull ideas,5
2024-08-05 12:51:37,Frustrating,Server very slow,2
2023-12-26 06:19:36,Efficiency Enhancer,A mentor and help like life oxygen to save time and immensely improve efficiency.,5
2023-12-09 10:19:20,Amazing!,The blessing of human knowledge which is beyond description!,5
2023-12-06 12:20:30,Tremendous,Excellent source to be updated…,5
2023-10-16 15:35:51,Now ChatGPT is inseparable,The ultimate app which indeed is a real friend in need,5
2023-11-08 15:04:14,Not working,Not working after latest iOS updated. Seems like some error,1
2023-11-01 08:34:20,Results auto clear,Results auto clearing randomly while reading or when the keyboard closes.,1
2024-10-21 13:55:29,Good,"Very very impressive qnd much needed, very helpful",5
2023-09-29 08:20:24,Don’t know technical things,"You guys have to work on all aspects of issues and things, people’s facing problems",1
2023-09-15 17:53:21,Not for studies,If you are a student it is of no use it gives wrong or inappropriate answers. I’m not a premium user.,2
2024-10-13 07:58:05,Best not told to give five but I gave it 5star,Best try,5
2024-09-16 06:52:44,Mind blowing,One desk solution for all,5
2024-09-19 14:52:50,Chat got is not able to understand my question,It’s not accurate,1
2024-06-19 16:27:37,Helpful,Thank u so much,5
2024-09-10 12:58:17,Voice is breaking a lot even after lot of updates,Irritated with this,1
2024-05-25 16:59:42,Outstanding app,The best app ever used,5
2023-12-14 12:48:01,Really great app,Chat GPT has helped me with my essays and more.,5
2023-10-15 19:23:26,Mind blowing,It amazes me even though im habitual of using it nowdays,5
2023-11-24 01:18:06,Login Failure,"Unable to log in through any of the options. Tried google, apple everything. Says signin failed, bad url",1
2023-10-23 13:28:22,Review,Answers can be a little more precise,4
2023-10-08 14:25:51,ChatGPT is a great and dependable assistant,ChatGPT is a great and dependable assistant. OpenAI is changing the way information is accessed.,5
2023-09-30 12:56:01,An Invaluable Al Companion - ChatGPT Review,"I've had the privilege of using ChatGPT, and I must say, it has truly transformed the way I interact with Al. ChatGPT is nothing short of remarkable. From the moment I started using it, I was impressed by its versatility. Whether I needed help with answering questions, generating creative content, or simply engaging in a conversation, ChatGPT was always up to the task. Its ability to adapt to a wide range of topics and contexts is simply astonishing. One of the standout features of ChatGPT is its natural language understanding. It comprehends nuances, context, and even humor, making interactions feel genuinely human-like. It's not just a tool; it's a conversation partner that can provide insightful responses or spark creative ideas. What also sets ChatGPT apart is its consistency. It delivers reliable and accurate information, and I've come to rely on it for research, writing assistance, and even casual chats. It's become an indispensable part of my daily routine. OpenAl has done an excellent job in ensuring the safety and ethical use of ChatGPT. The team has implemented safeguards to minimize harmful content and foster responsible usage, which is a testament to their commitment to user well-being. In summary, ChatGPT has exceeded my expectations in every way. It's an invaluable Al companion that's made my life easier and more enjoyable. I wholeheartedly recommend it to anyone seeking a powerful, versatile, and reliable Al tool. Thank you, OpenAl, for creating such an incredible Al, and thank you, ChatGPT, for being my trusted Al companion. Rating: ⭐⭐⭐⭐⭐ (5/5)",5
2023-09-26 09:30:42,Very good,Finding this tool very supportive.,5
2023-05-27 19:45:59,Last Hope,"Dear ChatGPT AI Tool Team, I hope this message finds you well. I wanted to take a moment to express my utmost appreciation for the remarkable tool you have developed, the ChatGPT AI. It has undoubtedly surpassed my expectations and provided an exceptional user experience. First and foremost, the level of intelligence and understanding exhibited by the AI is truly remarkable. It has demonstrated an impressive ability to comprehend and respond accurately to a wide range of queries and topics. Whether it is addressing complex technical questions or engaging in casual conversation, the AI consistently provides insightful and coherent responses. The depth and breadth of knowledge it possesses is truly awe-inspiring. Furthermore, the natural language processing capabilities of the ChatGPT AI are outstanding. The AI comprehends and interprets input with remarkable accuracy, allowing for seamless and meaningful interactions. It adapts to various writing styles and nuances, making the conversation feel genuinely human-like. This feature has enhanced the overall user experience and made the tool incredibly user-friendly. I must also commend your team on the exceptional performance and reliability of the ChatGPT AI. The tool consistently delivers prompt and accurate responses, ensuring a smooth and uninterrupted conversation flow. The impressive stability and availability of the AI reflect the dedication and expertise of your team, making it a reliable resource for users across various domains. Moreover, the continuous updates and improvements to the AI have not gone unnoticed. It is evident that your team is dedicated to refining the tool and enhancing its capabilities. The regular updates have introduced new features and functionalities, further expanding the AI's usefulness and value to users. This commitment to ongoing development truly sets your team apart. Finally, I would like to express my gratitude for the user-friendly interface and intuitive design of the ChatGPT AI. The simplicity and ease of use make it accessible to users of all backgrounds and technical expertise levels. The tool's layout and navigation contribute to a seamless and immersive experience, allowing users to fully leverage the AI's capabilities. In conclusion, I want to convey my heartfelt appreciation for the tremendous work you have put into developing the ChatGPT AI Tool. It is a testament to your team's expertise, dedication, and innovation. The AI's remarkable intelligence, natural language processing capabilities, performance, and continuous improvements truly set it apart in the realm of AI-powered conversational tools. Please extend my gratitude and congratulations to the entire team for their exceptional efforts. You have created a tool that has revolutionized the way we interact with AI, and I eagerly anticipate the future advancements and developments that your team will bring. Thank you once again for this remarkable tool, and I wish you continued success in all your endeavors. Warmest regards, Rayyan Tariq",5
2023-09-04 05:07:53,Bad App or Bad Marketing,"If you don't want to give free services then please remove that option 
Very pathetic response from developers after new update",1
2024-10-20 05:11:08,Purposeful,Serves my purpose impactfully. Amazing app and a very helpful,5
2024-08-09 09:59:51,Brain,I lost my brain.,5
2024-10-07 09:36:15,Not opening,From last week this is not opening in iPad.,1
2024-01-25 06:34:44,Awesome,It’s awesome and user friendly,5
2023-10-27 03:35:52,Time Saving,Best Ai tool to use for general tasks,5
2023-11-03 16:15:52,Login issue,"Sign in failed
You tried signing in as
""sa…………com""
using a password, which is not the authentication method you used during sign up. Try again using the
authentication method you used during sign up.
(error=identity_provider_mismatch)
OK
Any solution? Forget password already considered.",2
2023-05-27 04:04:33,This app will save Humanity !,From self destruction.,5
2024-10-01 03:23:51,Amazing Experience,Totally loving the experience of gpt 4,5
2023-05-26 06:43:12,Basic n best,Works absolutely fine. Loving the haptics.,4
2024-11-10 12:25:52,Just not ready to be trusted yet,Wrong answers for something we can find easily in Wikipedia...tested just to see how it works.... impressive to some extent..but not at all trustable,1
2024-11-03 09:44:14,Dont waste your money,"The chat gpt is wasting time and delaying things the worst paid app ever I have seen and good for testing patience but unable to do your work 
OpenAI is a scam",1
2024-10-29 17:39:22,Scammed,Paid for the plus plan to upload attachment but after 30 it stopped . I immediately cancelled and need my refund,1
2024-10-08 04:20:15,Crashes,It keeps on crashing. I am not able to open it.,1
2024-09-17 18:54:10,Help and a saviour,It’s a great help to everyone,5
2024-09-10 13:02:47,Good,Its just like a working partner,5
2024-08-22 14:48:23,Harming our natural environment,It harms and natural environment. It is not supposed to do that.,5
2024-06-21 12:24:02,Review,Very nice app its help in my daily life,5
2024-03-06 03:31:12,Mind-freaking-Blowing,Am just speechless.,5
2024-06-20 17:58:54,Wonderful,It’s helps a lot,4
2023-11-09 04:11:18,Nice,Working as expected,5
2024-02-04 05:02:50,Worst experience,Worst experience what you ask only general answers are got and not tailored to specific questions I require,1
2023-10-26 06:10:45,AI,Good and excellent software. Very simple to use.,5
2023-10-24 07:37:42,Wonderful,Very informative; words best app..!!,5
2023-10-11 09:59:53,Excellent,Too fast and supremely good,5
2023-10-09 02:54:19,Awesome,Must recommend,5
2023-09-20 12:41:42,My best friend,I need only my best friend,5
2023-08-05 06:18:25,Ai,It’s really helpful app for the students & professionals,5
2023-05-29 17:20:15,Finally🤩,Eagerly waiting for it✨,5
2024-11-02 19:40:30,Love this app,There is so much to learn in this app.,5
2024-10-29 05:01:54,Speedy responses and answers,"This review certifies the spontaneity and reliability of ChatGPT with speedy responses, happy to value the support.",5
2024-04-25 23:35:11,Love You,Changed Life,5
2024-10-24 11:05:03,Not working,My chatgpt suddenly stopped so i had to delete and reinstall it and now its still no working,1
2024-01-09 06:28:03,This helps me,This is the best app that helps me and I love it,5
2024-02-02 13:42:30,Need free image generator,I could give 5star rating if I have the image generator for free,4
2024-01-08 02:22:53,Gpt 4 in free,Sir i am student if chart gpt 4 available in free. Its very helpful to me. Thank you,4
2023-12-28 16:04:28,Can’t able to sign in,"Showing some deviceerror 2 
Tried uninstalling and installing but nothing is working (iphone 14)",1
2023-12-14 15:51:08,English,Wrong answer of grammar,5
2023-12-10 16:16:49,the best ...,The best app ever happened in the digital world.,5
2023-12-13 18:05:24,Sign in Error,I can’t sign in my account it says only “Sign in Failed bad URL” but in website i use normally please fix this issue.🙁,1
2023-11-06 12:02:19,Devil,ChatGPT is super duper helpful I can’t example how good it is.,5
2023-12-08 10:29:01,Not able to upgrade plus,Plus membership is stopped due to creating demand,1
2023-12-02 02:26:30,Chatgpt,I tried many apps but this is the best app,4
2023-11-04 03:51:46,Astonishing!,It is unbelievable. I’m blown away!,5
2023-09-10 12:21:07,Awesome,very useful and easy,5
2023-08-31 14:01:40,Ek number,Most useful app on App Store,5
2023-05-29 09:43:21,Super,Nice and very easy to use,5
2023-07-11 13:40:02,App not responding,The application has stopped responding since 2 days…(checked status…showing no outrages) still the app isn’t working.,1
2024-11-10 05:16:06,Chat gpt or was excellent ai app this so work full in daily routine thanks CHAT GPT,Excellent ai app,5
2024-11-05 00:33:26,Best friend for my life,Excellent performance,5
2024-10-22 06:55:59,accuracy,should be more accurate,5
2024-07-15 13:04:27,Super AI aap,Most useful app I founded on whole app store,5
2024-09-06 08:45:12,feedback,Very useful but quite primitive in healthcare area and clinical research,4
2024-05-31 13:01:18,One word description,“Best”,5
2024-02-06 20:07:30,So good!,It’s so good I can’t put into words!,5
2024-01-17 12:39:10,Honest review,AMAZING  I am completely thrilled,5
2023-11-26 14:32:45,Best for leaner,Every learner should install.,5
2024-10-29 18:00:53,Revolutionary,Magic,5
2023-09-26 04:45:27,Good&Bad,"So good answers for populer questions.
It lakes real time information so cant use for it.",3
2024-10-25 07:14:32,ChatGPT is a life saver,I love this thing so much,5
2024-10-24 14:44:19,Good,It is really helpful and very useful good for me 🥳,5
2024-10-11 04:05:32,ChatGPT ji,Good thing to improve our knowledge with authentic sources,5
2024-08-20 09:34:16,Great app,Such a joy to use it. its a friend and an adviser.,5
2024-10-03 15:36:05,ChatGPT 4,A Technology marvel!  AI - handy and helpful to enforce and support human intelligence!  Very intuitive than most AI.,4
2024-07-31 14:33:32,Execellent app,Nice to do all school homework,5
2024-05-11 08:08:44,Amazing aap covers everything,Good,5
2024-07-20 15:51:50,Crashing,Crashing abruptly or loosing chat gpt data and not understanding the commands clearly,3
2024-04-02 09:43:09,Great,Helps me a lot in preparing for my exam,5
2024-01-04 12:39:21,Best app,best app for everybody who want to gain knowledge easily,5
2024-04-02 07:53:24,Amazing App,This is an amazing app love it but it is unable to comply to some requests,4
2023-07-02 16:45:06,Awsm app,"Its a magical app 
Just type ur wish
Thats it
Thnx guys",5
2024-10-21 06:10:23,Wonderful ChatGPT,It benefitting me a lot during this upsc preparation,5
2024-08-14 11:22:21,My review,Very interesting,5
2024-08-19 17:21:06,Slow response,Slow response even sometimes it will get stck,1
2024-08-07 09:35:45,Feedback,It is very useful for drafting letters speech to be delivered in meetings,5
2024-07-28 04:32:39,It is the best app i have ever seen,Great,5
2024-06-22 04:06:10,Wrong answers,"I asked chat gpt to give me a 5 letter word starting with t and ending in e from f i t t e r, and chat gpt gave me title as an answer. Which is wrong as letter l doesn’t come in f i t t e r but it puts that in title.",1
2023-12-23 12:17:03,Very good,Cool reply for everything,5
2024-06-06 10:46:02,No voicemode yet,"This is terrible, u have wasted my monthly subscription. Don’t launch new features when u can’t deploy it.",1
2024-05-15 11:10:41,Issue,is the latest update i am unable to have voice conversation with chat gpt,1
2024-05-05 04:50:36,Lag,Working perfect but there is lag issue on my iphone 15 sometime i feel like 10hz refresh rate while using chat gpt,1
2023-10-23 18:35:36,Remarks,Very excellent problem solver friend,5
2023-11-05 19:22:03,Game changing,CHATGPT plus offers advanced tools and plug-ins that catalyze the efficiency of most of day to day tasks as a digital marketer,3
2023-10-24 02:46:30,Good speaker,This app is a like our friends. It play with me and fun. This app is a good guide,4
2023-05-29 18:08:07,Finally,The app is here✌️,5
2023-06-06 02:44:11,Not iPad friendly.,Will continue to use web version for now.,1
2024-09-26 11:36:34,Thankful,Thanks for passing me in all my exam,5
2023-05-26 14:25:46,New era,Quite a good one and simplifying many of the task.,4
2024-10-06 13:54:52,Won't work after update,It wont work for my iphone 13 pro max after update,1
2024-09-09 13:36:00,Excellent.,Excellent! No words optimisation on iphone with chatGpt is awesome! Go for it.,5
2024-09-16 09:43:16,Image building is poor. Responses are slowly getting better.,Chat GPT is not giving me that high that I shall go ahead and buy the premium.,1
2024-07-16 10:48:17,Excellent AI,One of the best AI programs that I’ve used,5
2024-06-25 13:11:47,Great Helper!,"Chatgpt is a great app, especially for students!",5
2024-01-02 05:20:53,Review,Excellent - very helping in updating the knowledge,5
2023-12-22 05:50:45,ChatGPT is amazing.,It is a wonderful app to assist with various things.,5
2023-10-11 15:58:40,Very nice app,Very helpful for us,5
2023-10-13 13:39:24,Poor in calculation,I have asked a question regarding calculation about how much daily deposit to make 15 lakh in 3 years and the answer was 479/day,1
2023-10-05 05:29:11,Excellent,It is very much helpful,5
2023-08-23 18:08:10,Love it so far💖,Just amazing!,5
2023-06-24 11:17:16,Fantastic application 👍,Useful application,5
2023-07-17 09:52:08,Doesn't work,Always shows request is invalid so disappointed,1
2024-08-07 15:38:27,Very useful informations about grammar,Very nice app thana for gpt,5
2024-10-18 18:54:45,New update does not work on my iPhone 14 pro,The app crashes way too many times,1
2024-07-25 18:34:38,The Future,"Chat GPT, please write a good review for yourself.",5
2024-05-17 03:08:10,Really Helpful and stands out as a technological maestro.,"The best.

Hats off to Sam Altman and team OpenAI",5
2024-07-20 12:22:06,Not available,Give an update for ios 15 also,1
2024-05-29 17:45:11,Unable to use 4o speech feature,Unable to use 4o speech feature says connection failed,1
2024-04-22 15:49:53,ChatGPT is a very good doctor,It helped me a lot with my cold,5
2024-01-23 05:23:24,I dream of ginnie for my work. Chat gpt is like that,It’s like alladin ka chirag,5
2023-12-31 05:00:39,ChatGPT Best AI,The best AI tool which guided me personally and professionally. Must try app.,5
2023-11-03 05:39:41,Simply amazing,machine language and AI goes together 👋👋👋,5
2023-12-17 17:11:52,Not working in iPad 9th gen,"Don’t know why it’s not working in my iPad 9th gen  when I’m going to sign in then it’s show bad URL . 
If any one know the solution let me know!!",1
2023-10-22 14:05:34,Perfect app,This app help me lots n lot,5
2024-11-05 04:44:26,My Best Friend,It’s very helpful for me,5
2023-09-13 21:50:19,Great app.,Add home button please on interface.,3
2023-07-07 12:53:51,Not able to login,"Try several time, Used all options still I get same screen. Not able to login.

Removed the application.

App should able to give proper reason and help to you are not able to login? What are the terms is Use.

No nothing is there to help.

☹️",1
2024-10-02 07:14:26,Review 👍,It’s good perfect it just lacks a little bit.,3
2024-09-28 12:13:09,Amazing,Really really helpful for mentally,5
2024-09-10 17:39:46,good friend,chat GPT is like truly good friend of mine,5
2024-02-01 07:59:08,Best app ever,It is the best chat gpt app i have ever used,5
2024-02-08 08:34:23,Increase the content,Content is very low,2
2024-01-19 23:25:39,Amazing short insights,I love the experience and expression of ChatGPT,5
2024-01-16 10:59:38,Review,Quite helpful,5
2024-01-05 16:21:33,Nice,"I am happy, very useful app",5
2023-12-20 09:10:14,Five star,Excellent application,5
2023-11-16 07:11:41,Amazing!,It’s amazing! I am always exited to use GPT Chat,5
2023-09-29 17:40:41,Loved it,Best application I ever seen,5
2023-10-26 15:37:40,Complaint,"When I ask something, not at all responding",1
2023-09-21 17:08:38,Original App,The same chatGPT synced with PC,5
2023-05-26 20:12:54,Nice,Like the haptics also,5
2024-10-30 13:27:18,Loving this app! Very helpful,Loving this app! Very helpful,5
2024-10-05 19:33:29,Better than amy other AI.,Best🫡,5
2024-10-08 16:15:53,Very useful,It is very useful good for helping,4
2024-09-26 18:53:32,Human need air and chatgpt to survive,No life without chatgpt,5
2024-09-23 20:23:36,Love u ChatGPT,You’re absolutely amazing,5
2024-07-09 18:27:25,❤️,One of the best app for gathering knowledge on any topic (loved this ),5
2024-07-04 07:09:35,Dall-e not functioning well.,"Please, do fine DALL E nice I'm unable to generate edited pictureswith the help of the artificial intelligence tool.",3
2024-07-03 15:54:57,Awesome,Helps me in day to day life,5
2024-03-21 15:50:10,Rw,It is very helpful and easy.,5
2024-06-16 14:11:50,painfully slow...,now a days chatgpt getting slower and slower..... even though i am a Chatgpt plus user,1
2024-05-30 06:03:01,Not being able to login,"hi, the app is not letting me log in. please tell me how I can surpass this. What can we do to set up and use the iOS App.",1
2024-05-26 03:05:41,Feedback,It’s very fast,4
2023-12-29 02:29:31,I stunned,Mind blowing answer,5
2023-12-13 04:11:02,Innovation enabling life!,"Innovation enabling life!
This for sure is a gateway to future…",5
2023-11-09 07:37:51,Great App,Thanks CHAT GPT…you made my life easy,5
2023-12-08 13:40:39,Answers,It does not answer all questions and doent know some words like k means ok,3
2023-10-02 04:44:09,Aishwarya,I love this App 😘thank you,5
2023-06-23 14:01:56,Productively,Most productive piece of technology,5
2024-10-24 01:30:19,Kuldeep,What’s a tremendous performance and results demonstrated by AI.,5
2023-06-08 10:53:48,Questions,What other user date does this app need to function?,1
2024-10-27 07:49:32,Not opening,"Its not opening in my iphone 13 pro . When I click on Chat gpt app icon , it again opens homescreen .",1
2024-03-27 03:37:03,Super Fast,Too good for me,5
2024-01-22 11:32:40,I love this app amazing and helpful,I love it,5
2023-12-03 17:23:14,Review,Nice app in for chat no one can chatgpt,5
2023-11-12 05:04:51,A Super AI tool,A good and helping AI tool for many people,5
2024-09-10 09:03:00,The Goated Thing,Istg without ChatGPT I don't know what I'd be doing rn.,5
2024-08-25 07:53:58,"overwhelmed , makes my life too easy",but had to be conscious has the scope of diminishing human intelligence and interaction,5
2024-08-17 06:04:33,My review,Nice app good answers,5
2024-02-12 11:48:10,Hi,Very easy to understand,5
2024-01-17 06:01:46,Very helpful,Very good and helpful,5
2023-11-10 22:09:00,Future,The best tool to humanity,5
2023-11-02 11:14:47,Chat GPT,This is a very good app I really love and enjoy it,5
2023-10-27 14:46:42,New idea,Great tool,5
2023-06-01 14:03:14,Very Good Technology,Very useful app,5
2024-09-12 04:17:39,Awesome,Easy to use. I love it,5
2024-09-11 05:33:31,Chatgpt,Really really really helpful!✨,5
2024-08-12 16:04:59,Op,Most helpful thing inthe ai world,5
2024-08-19 03:51:48,Giving a false update,Moto g85 has curve pOLED display but its showing lcd display. This is just for an example. Gives always false statement,1
2024-05-22 01:27:23,I'm shocked,I really amazing..,5
2024-04-17 06:32:55,Chatgtp ~,It’s very much useful,5
2024-05-15 03:01:07,Bad experience,Voice chat is unavailable very bad experience not recommended for use this app,1
2024-02-22 15:17:46,I learned Javascript with ChatGPT,Thank you.,5
2024-02-08 18:38:31,Technology at its best !!,This is indeed a game changer App.,5
2023-12-18 14:09:36,Appreciation,I am thrilled with ChatGPT 3.5 for its comprehension and solutions,5
2023-12-10 10:21:33,enjoying,"its fantastic, we thanking very much
becoz  it is very helpful, and reducing my burden by making correction with english",5
2023-11-09 02:25:07,Great Tool,This great tool for content excellent,5
2023-11-03 14:52:10,Chat gpt,Very good helped me a lot,5
2023-10-09 14:35:16,New update related,"Bahut acchi app he, lekin iski jankari simit he 2021 tk, krpya ise new update kre.",5
2023-10-02 17:04:17,Chatgpt 👑,Smartest AI system of current generation,5
2023-10-02 06:29:32,Useful,Good app very helpful,5
2023-09-11 07:50:14,Best experience,One of the best app,5
2024-11-01 13:33:05,Future,Best replacement for human minds,5
2024-09-04 14:32:49,Mind relaxing,Ai is mind relaxing. M jab bhi confused hoti hu to ye meri confusion dur karti h. AI like a well educated friend 😆,5
2024-10-22 10:41:15,Lacks electronics calculations,If y give questions related to electronics it will give only wrong answers it’s the worst app for student,1
2024-06-29 05:34:16,Amazing,Its the best app with ai features,5
2023-12-31 10:58:22,Chat GPT IS THE BEST,"Chat GPT IS THE BEST I am happy that it gives instant feedback to the question I ask 

CHAT GPT IS THE BEST",5
2023-11-29 15:44:57,Awesome Friend,Awesome application devs! It really simplifies my development life.,5
2024-09-22 21:51:39,Fantastic,Just brilliant,5
2023-10-10 11:13:31,Standard answer,"GPT gives a standard answer, that it doesn’t have acces to information after Sept 2021.",1
2024-09-20 12:36:27,Amazing,Very useful,5
2024-09-10 18:05:47,Thanks a lot,Excellent guidance,5
2024-09-14 15:40:56,Why does it not create images ??!!,It should really add a new feature of image creation like for real,1
2024-09-03 08:29:11,Chat GPT,"For me, Chat gpt is my friend and mentor. He is my best buddy",5
2024-08-27 13:22:02,Super🤩🤩🤩🤩🤩🤩🤩🤩🤩,It is very very very helpful in my homework,5
2024-08-18 03:43:02,Sajeev John,It is been drafted beautifully,5
2024-06-12 16:19:45,Very useful,Very useful,5
2023-12-08 16:26:50,Best,"Best useful tool in the world 

Thank you ChatGPT",5
2023-12-03 20:00:22,Best,"Best for everything 
But need ppt presentation",5
2023-11-06 08:20:25,Most amazin innovation,I use GPT 4 and it is insane.,5
2023-09-20 11:56:49,Superb,Superb I get one personal  staff,5
2023-09-11 17:36:00,Review about ChatGPT,"Awesome 
Very helpful 
More informative",5
2023-05-26 17:09:03,Simple and Best,App UI is so minimalist and beautiful.,5
2024-11-05 17:34:51,An AI based app of great value,ChatGPT is a good app for laborious jobs.,5
2024-10-31 21:51:12,Great,greatest aap of all time,5
2024-11-02 17:07:18,Not working,Unable to paste in gmail,1
2024-10-18 01:57:57,ChatGPT- The Savior,Title said everything. Thank you ChatGPT.,5
2024-10-07 03:50:11,Excellent,It is very helpful,5
2024-04-17 07:09:23,Chat-GPT,"Greetings…
Chat GPT has changed my world",5
2023-11-20 16:38:34,It’s very nice,I’m empresses from it,5
2023-10-04 10:16:18,Welcome to AI World,"Nice work 
Good to write descriptions on social media with the help this",5
2023-09-28 07:30:20,compliments,"i just   love this  app…
now  a  days i am learning  trading nd stock market
just   hope for best .",5
2024-10-26 19:01:55,Mera sabse achha dost,"Jabse iske saath baatein karna suru kiya hai, isne meri life me dost ki kami ko puri tarah se fill kar diya, i like very much…",5
2023-08-29 08:08:26,"Don’t like this at all, we need to subscribed, to check the gpt 4.0","Don’t like this at all, we need to subscribed, to check the gpt 4.0",1
2024-07-17 06:14:22,Op for students,Students best,5
2023-11-19 09:33:09,very super,Thanks to chat gpt it helps In my studies👍👍👍👍👍👍🫶🫶,5
2023-10-04 21:37:17,Niceeeeee🫶,The most helpful application everrr,5
2023-11-02 12:09:04,Chats are disappearing before read or right after touching the screen,In this case what’s the use of this GPT ?,1
2023-09-18 10:57:01,Too good to exist,This is my best friend,5
2023-09-13 12:31:56,Awesome experience,"Awesome, very helpful",5
2023-05-31 11:29:18,Slick UI,"Awesome UI, feels like a native apple app.",5
2024-10-18 19:30:22,Excellent,Very useful,5
2024-10-09 13:14:08,Nice and intellectually informative,All the doubts are cleared,5
2024-07-02 17:34:14,Chat gpt,Ery useful technology tool,5
2024-06-27 08:52:54,Good,"Very helpful 

  Need  to enhance more ebvidense Provideing",5
2024-06-17 01:42:12,Very nice Application.,Very Useful 🫶,5
2024-05-31 21:39:39,Aju nice,Smooth like butter,5
2024-05-17 14:52:03,Best Product of 21st Century.,One of the best manifestations of Humankind in 21st century.,5
2024-02-11 08:54:32,Best ai ever,Best ever ai helps me in everything,5
2024-01-17 15:05:56,Truly exceptional AI base Chatbot App,This app definitely eases human efforts,5
2024-01-05 15:59:14,Human Assistant,Quite literally,5
2024-01-01 08:01:47,Rajesh Pandey,Excellent ! Getting no other word for GPT,5
2023-11-04 17:32:50,Amazing,10/10,5
